Reporting Period,Project ID,Project County,Project City,Project ZIP,Gas Utility,Electric Utility,Project Completion Date,Total Project Cost,Pre-Retrofit Home Heating Fuel Type,Size Of Home,Number Of Units,Job Type,Type Of Dwelling,Measure Type,Estimated Annual kWh Savings,Estimated Annual MMBtu Savings,First Year Modeled Project Energy Savings $ Estimate
2021-09-30T00:00:00,408409,Oneida,Utica,13501,National Grid,National Grid,2019-06-28T00:00:00,4625,Natural Gas,960,1,Home Performance,Single Family,Building Shell,301,24,228
2021-09-30T00:00:00,463824,Monroe,Rochester,14613,Rochester Gas & Electric,Rochester Gas & Electric,2020-07-09T00:00:00,1310,Natural Gas,"1,352",1,Home Performance,Single Family,Building Shell,0,5,43
2021-09-30T00:00:00,512186,Kings,Brooklyn,11207,National Grid,Consolidated Edison,2021-08-17T00:00:00,8287,Natural Gas,"2,769",2,Home Performance,Single Family,Building Shell,0,36,560
2021-09-30T00:00:00,460307,Washington,Granville,12832,NA,New York State Electric & Gas,2020-08-04T00:00:00,6496,Propane,"1,248",1,Home Performance,Mobile,Building Shell,510,18,460
2021-09-30T00:00:00,367491,Suffolk,Mastic Beach,11951,NA,Long Island Power Authority,2019-09-11T00:00:00,4875,Oil,966,1,Home Performance,Single Family,Building Shell,410,26,619
2021-09-30T00:00:00,452024,Saratoga,Hadley,12835,NA,National Grid,2020-08-27T00:00:00,3727,Oil,"1,392",1,Home Performance,Single Family,Building Shell,4061,6,539
2021-09-30T00:00:00,475727,Erie,Lackawanna,14218,National Fuel Gas Distribution,National Grid,2021-01-05T00:00:00,11773,Natural Gas,"1,444",1,Home Performance,Single Family,Building Shell,-1188,114,717
2021-09-30T00:00:00,469366,Suffolk,Mastic,11950,NA,Long Island Power Authority,2021-01-28T00:00:00,7469,Oil,"1,323",1,Home Performance,Single Family,Building Shell,985,26,693
2021-09-30T00:00:00,408781,Tioga,Nichols,13812,New York State Electric & Gas,New York State Electric & Gas,2019-09-11T00:00:00,6577,Natural Gas,"1,382",1,Home Performance,Single Family,Building Shell,0,42,401
2021-09-30T00:00:00,455825,Fulton,Dolgeville,13329,NA,National Grid,2020-10-15T00:00:00,4356,Propane,"1,147",2,Home Performance,Single Family,Building Shell,208,29,729
2021-09-30T00:00:00,465607,Allegany,Friendship,14739,National Fuel Gas Distribution,Rochester Gas & Electric,2021-07-01T00:00:00,4264,Natural Gas,"3,804",1,Home Performance,Single Family,Building Shell,1228,10,206
2021-09-30T00:00:00,442480,Rockland,Spring Valley,10977,Orange & Rockland,Orange & Rockland,2020-03-03T00:00:00,4949,Natural Gas,"2,072",1,Home Performance,Single Family,Building Shell,0,25,289
2021-09-30T00:00:00,470505,Oneida,Verona Beach,13162,NA,National Grid,2021-03-30T00:00:00,15575,Pellets,"1,040",1,Home Performance,Single Family,Building Shell,301,71,1760
2021-09-30T00:00:00,464250,Erie,Buffalo,14216,National Fuel Gas Distribution,National Grid,2021-02-16T00:00:00,5083,Natural Gas,"1,600",1,Home Performance,Single Family,Building Shell,568,7,109
2021-09-30T00:00:00,452323,Allegany,Canaseraga,14822,NA,New York State Electric & Gas,2020-03-18T00:00:00,6170,Other,"2,240",1,Home Performance,Single Family,Building Shell,0,35,844
2021-09-30T00:00:00,411244,Erie,Buffalo,14225,National Fuel Gas Distribution,National Grid,2020-10-08T00:00:00,3293,Natural Gas,"1,088",1,Home Performance,Single Family,Building Shell,578,13,153
2021-09-30T00:00:00,381747,Orleans,Albion,14411,NA,National Grid,2019-04-04T00:00:00,6016,Oil,"1,622",1,Home Performance,Single Family,Building Shell,410,27,769
2021-09-30T00:00:00,454923,Kings,Brooklyn,11236,National Grid,Consolidated Edison,2020-03-06T00:00:00,7469,Natural Gas,"1,368",1,Home Performance,Single Family,Building Shell,510,51,688
2021-09-30T00:00:00,399258,Albany,Albany,12206,National Grid,National Grid,2019-07-26T00:00:00,10442,Natural Gas,"2,600",1,Home Performance,Single Family,Building Shell,494,172,1472
2021-09-30T00:00:00,464063,Wayne,North Rose,14516,Rochester Gas & Electric,Rochester Gas & Electric,2020-07-30T00:00:00,8594,Natural Gas,"3,218",1,Home Performance,Single Family,Building Shell,663,28,302
2021-09-30T00:00:00,420980,Kings,Brooklyn,11207,National Grid,Consolidated Edison,2019-10-28T00:00:00,6282,Natural Gas,"3,120",1,Home Performance,Single Family,Building Shell,0,37,416
2021-09-30T00:00:00,381828,Rockland,Nyack,10960,Orange & Rockland,Orange & Rockland,2019-08-20T00:00:00,5197,Natural Gas,"2,400",1,Home Performance,Single Family,Building Shell,2030,51,1103
2021-09-30T00:00:00,399917,Erie,Buffalo,14207,National Fuel Gas Distribution,National Grid,2019-09-23T00:00:00,5950,Natural Gas,"1,260",1,Home Performance,Single Family,Building Shell,0,31,229
2021-09-30T00:00:00,484855,Tompkins,Ithaca,14850,New York State Electric & Gas,New York State Electric & Gas,2021-01-21T00:00:00,3772,Natural Gas,"1,568",1,Home Performance,Single Family,Building Shell,0,27,263
2021-09-30T00:00:00,463729,Monroe,Rochester,14621,Rochester Gas & Electric,Rochester Gas & Electric,2020-10-13T00:00:00,8196,Natural Gas,"1,511",1,Home Performance,Single Family,Building Shell,510,78,707
2021-09-30T00:00:00,514594,Cortland,Harford,13784,NA,New York State Electric & Gas,2021-09-02T00:00:00,6058,Propane,938,1,Home Performance,Mobile,Building Shell,0,14,381
2021-09-30T00:00:00,418016,Clinton,Plattsburgh,12901,New York State Electric & Gas,New York State Electric & Gas,2019-10-07T00:00:00,1802,Natural Gas,"1,720",1,Home Performance,Single Family,Building Shell,587,13,182
2021-09-30T00:00:00,469900,Sullivan,Callicoon,12723,NA,New York State Electric & Gas,2020-09-24T00:00:00,7427,Oil,"1,568",1,Home Performance,Single Family,Building Shell,553,39,840
2021-09-30T00:00:00,435725,Oswego,Mallory,13103,NA,National Grid,2019-11-15T00:00:00,4990,Propane,960,1,Home Performance,Single Family,Building Shell,368,23,601
2021-09-30T00:00:00,495755,Suffolk,Patchogue,11772,NA,Long Island Power Authority,2021-05-18T00:00:00,880,Oil,974,1,Home Performance,Single Family,Building Shell,510,2,135
2021-09-30T00:00:00,401397,Niagara,North Tonawanda,14120,National Fuel Gas Distribution,National Grid,2019-07-19T00:00:00,5847,Natural Gas,"1,400",1,Home Performance,Single Family,Building Shell,1205,30,329
2021-09-30T00:00:00,367873,Franklin,Malone,12953,NA,National Grid,2019-08-29T00:00:00,1418,Oil,"1,816",1,Home Performance,Single Family,Building Shell,510,2,122
2021-09-30T00:00:00,453223,Oneida,Yorkville,13495,National Grid,National Grid,2020-04-07T00:00:00,6103,Natural Gas,"1,496",1,Home Performance,Single Family,Building Shell,0,48,396
2021-09-30T00:00:00,451196,Rockland,Spring Valley,10977,Orange & Rockland,Orange & Rockland,2020-03-18T00:00:00,5529,Natural Gas,"2,279",1,Home Performance,Single Family,Building Shell,107,26,322
2021-09-30T00:00:00,495997,Monroe,Rochester,14608,Rochester Gas & Electric,Rochester Gas & Electric,2021-09-14T00:00:00,2297,Natural Gas,878,1,Home Performance,Single Family,Heating and Cooling,368,7,100
2021-09-30T00:00:00,454103,Ulster,Kingston,12401,NA,Central Hudson Gas & Electric,2020-04-02T00:00:00,11238,Oil,"1,436",1,Home Performance,Single Family,Building Shell,1020,67,1514
2021-09-30T00:00:00,475093,Montgomery,Amsterdam,12010,NA,National Grid,2021-03-16T00:00:00,6095,Oil,Report SF less than 800,1,Home Performance,Single Family,Building Shell,250,49,746
2021-09-30T00:00:00,471288,Herkimer,Frankfort,13340,National Grid,National Grid,2021-01-12T00:00:00,5893,Natural Gas,"1,125",1,Home Performance,Single Family,Building Shell,0,15,124
2021-09-30T00:00:00,450065,Monroe,Rochester,14613,Rochester Gas & Electric,Rochester Gas & Electric,2020-02-04T00:00:00,3259,Natural Gas,"1,440",1,Home Performance,Single Family,Building Shell,510,26,270
2021-09-30T00:00:00,437686,Monroe,Rochester,14607,Rochester Gas & Electric,Rochester Gas & Electric,2020-03-18T00:00:00,6623,Natural Gas,"3,030",1,Home Performance,Single Family,Building Shell,0,44,367
2021-09-30T00:00:00,471585,Chautauqua,Silver Creek,14136,National Fuel Gas Distribution,New York State Electric & Gas,2021-03-30T00:00:00,6587,Natural Gas,"1,918",1,Home Performance,Single Family,Building Shell,510,32,287
2021-09-30T00:00:00,418219,Oneida,Utica,13501,National Grid,National Grid,2020-02-07T00:00:00,11568,Natural Gas,"1,404",1,Home Performance,Single Family,Building Shell,531,99,871
2021-09-30T00:00:00,400953,Seneca,Ovid,14521,NA,New York State Electric & Gas,2019-09-19T00:00:00,7123,Wood,924,1,Home Performance,Mobile,Building Shell,301,48,758
2021-09-30T00:00:00,474210,Rockland,Spring Valley,10977,Orange & Rockland,Orange & Rockland,2020-12-22T00:00:00,905,Natural Gas,"1,176",1,Home Performance,Single Family,Building Shell,0,0,0
2021-09-30T00:00:00,418743,Bronx,The Bronx,10452,Consolidated Edison,Consolidated Edison,2019-07-02T00:00:00,596,Natural Gas,Report SF less than 800,1,Electric Reduction,Single Family,Building Shell,443,1,107
2021-09-30T00:00:00,467364,Erie,Eden,14057,NA,National Grid,2020-12-03T00:00:00,4146,Other,"1,632",1,Home Performance,Single Family,Building Shell,510,31,583
2021-09-30T00:00:00,504647,Onondaga,Syracuse,13207,National Grid,National Grid,2021-09-07T00:00:00,10911,Natural Gas,936,1,Home Performance,Single Family,Building Shell,477,44,537
2021-09-30T00:00:00,493179,Seneca,Waterloo,13165,NA,New York State Electric & Gas,2021-03-23T00:00:00,8848,Propane,"1,568",1,Home Performance,Mobile,Building Shell,0,23,487
2021-09-30T00:00:00,415187,Monroe,Rochester,14621,Rochester Gas & Electric,Rochester Gas & Electric,2019-10-24T00:00:00,7419,Natural Gas,"2,127",1,Home Performance,Single Family,Building Shell,510,49,462
2021-09-30T00:00:00,456195,Allegany,Fillmore,14735,NA,Rochester Gas & Electric,2020-10-02T00:00:00,5196,Oil,924,1,Home Performance,Single Family,Building Shell,477,9,271
2021-09-30T00:00:00,508061,Erie,Sloan,14212,National Fuel Gas Distribution,New York State Electric & Gas,2021-07-22T00:00:00,7332,Natural Gas,"1,088",1,Home Performance,Single Family,Building Shell,814,35,395
2021-09-30T00:00:00,458988,Suffolk,Mastic,11950,NA,Long Island Power Authority,2020-09-15T00:00:00,5248,Oil,"2,200",1,Home Performance,Single Family,Building Shell,410,26,577
2021-09-30T00:00:00,465631,Broome,Vestal,13850,New York State Electric & Gas,New York State Electric & Gas,2020-09-29T00:00:00,5368,Natural Gas,"2,688",1,Home Performance,Single Family,Building Shell,0,35,333
2021-09-30T00:00:00,478059,Onondaga,Syracuse,13209,National Grid,National Grid,2020-12-01T00:00:00,4138,Natural Gas,816,1,Home Performance,Single Family,Building Shell,410,37,351
2021-09-30T00:00:00,472171,Oneida,Whitesboro,13492,National Grid,National Grid,2021-02-02T00:00:00,8720,Natural Gas,"1,476",1,Home Performance,Single Family,Building Shell,404,18,189
2021-09-30T00:00:00,456879,Clinton,Plattsburgh,12901,NA,New York State Electric & Gas,2020-09-03T00:00:00,689,Oil,845,1,Home Performance,Mobile,Building Shell,0,2,28
2021-09-30T00:00:00,457225,Bronx,The Bronx,10454,Consolidated Edison,Consolidated Edison,2020-05-21T00:00:00,441,Natural Gas,Report SF less than 800,1,Electric Reduction,Single Family,Building Shell,393,2,109
2021-09-30T00:00:00,498989,Schenectady,Rotterdam,12306,National Grid,National Grid,2021-08-12T00:00:00,3708,Natural Gas,"1,520",1,Home Performance,Single Family,Building Shell,510,17,254
2021-09-30T00:00:00,394275,Rockland,Monsey,10952,Orange & Rockland,Orange & Rockland,2020-03-10T00:00:00,7416,Natural Gas,"1,600",1,Home Performance,Single Family,Building Shell,781,46,672
2021-09-30T00:00:00,434616,Monroe,Rochester,14622,Rochester Gas & Electric,Rochester Gas & Electric,2020-01-31T00:00:00,7906,Natural Gas,"1,386",1,Home Performance,Single Family,Building Shell,368,22,222
2021-09-30T00:00:00,472191,Oneida,Barneveld,13304,NA,National Grid,2021-01-12T00:00:00,7641,Oil,"1,872",1,Home Performance,Single Family,Building Shell,0,25,439
2021-09-30T00:00:00,457998,Erie,Buffalo,14206,National Fuel Gas Distribution,National Grid,2020-09-08T00:00:00,4473,Natural Gas,"1,110",1,Home Performance,Single Family,Building Shell,3518,3,388
2021-09-30T00:00:00,497561,Onondaga,Syracuse,13209,National Grid,National Grid,2021-07-20T00:00:00,2300,Natural Gas,"1,323",1,Home Performance,Single Family,Building Shell,1172,4,142
2021-09-30T00:00:00,442771,Tioga,Tioga,13827,New York State Electric & Gas,New York State Electric & Gas,2020-02-07T00:00:00,6953,Natural Gas,"1,020",1,Home Performance,Single Family,Building Shell,995,27,363
2021-09-30T00:00:00,410131,Monroe,Rochester,14606,Rochester Gas & Electric,Rochester Gas & Electric,2019-06-21T00:00:00,5231,Natural Gas,"2,127",1,Home Performance,Single Family,Building Shell,848,22,270
2021-09-30T00:00:00,456421,Oneida,Chadwicks,13319,NA,National Grid,2021-02-23T00:00:00,4624,Kerosene,910,1,Home Performance,Mobile,Building Shell,443,14,295
2021-09-30T00:00:00,444884,Onondaga,Syracuse,13205,National Grid,National Grid,2020-06-09T00:00:00,5069,Natural Gas,"1,224",1,Home Performance,Single Family,Building Shell,0,33,275
2021-09-30T00:00:00,411585,Wayne,Clyde,14433,New York State Electric & Gas,New York State Electric & Gas,2019-06-24T00:00:00,4120,Natural Gas,"2,064",1,Home Performance,Single Family,Building Shell,510,26,299
2021-09-30T00:00:00,510198,Erie,Eden,14057,National Fuel Gas Distribution,National Grid,2021-07-20T00:00:00,7875,Natural Gas,Report SF less than 800,1,Home Performance,Single Family,Building Shell,510,14,185
2021-09-30T00:00:00,390152,Rockland,Monsey,10952,Orange & Rockland,Orange & Rockland,2020-01-28T00:00:00,5380,Natural Gas,"1,899",1,Home Performance,Single Family,Building Shell,0,27,308
2021-09-30T00:00:00,489303,Erie,Cheektowaga,14227,National Fuel Gas Distribution,New York State Electric & Gas,2021-03-18T00:00:00,5637,Natural Gas,"2,354",1,Home Performance,Single Family,Building Shell,150,22,163
2021-09-30T00:00:00,392912,Broome,Johnson City,13790,New York State Electric & Gas,New York State Electric & Gas,2019-10-24T00:00:00,4729,Natural Gas,874,1,Home Performance,Single Family,Building Shell,368,34,368
2021-09-30T00:00:00,472983,Sullivan,Wurtsboro,12790,NA,Orange & Rockland,2021-03-11T00:00:00,6997,Propane,848,1,Home Performance,Single Family,Building Shell,1152,20,594
2021-09-30T00:00:00,422208,Oneida,Whitesboro,13492,National Grid,National Grid,2019-12-17T00:00:00,8193,Natural Gas,"1,772",1,Home Performance,Single Family,Building Shell,477,15,177
2021-09-30T00:00:00,478505,Orleans,Albion,14411,New York State Electric & Gas,National Grid,2021-01-19T00:00:00,1836,Natural Gas,845,2,Home Performance,Mobile,Building Shell,1021,2,117
2021-09-30T00:00:00,484347,Queens,Queens,11412,National Grid,Consolidated Edison,2021-09-28T00:00:00,10286,Natural Gas,"1,700",1,Home Performance,Single Family,Building Shell,510,69,1169
2021-09-30T00:00:00,393339,Tioga,Newark Valley,13811,NA,New York State Electric & Gas,2019-08-20T00:00:00,9369,Wood,"2,000",1,Home Performance,Single Family,Building Shell,510,45,494
2021-09-30T00:00:00,430152,Cattaraugus,Olean,14760,New York State Electric & Gas,National Grid,2020-10-29T00:00:00,2611,Natural Gas,"1,741",1,Home Performance,Single Family,Building Shell,1259,2,155
2021-09-30T00:00:00,395899,Lewis,Glenfield,13343,NA,National Grid,2019-09-11T00:00:00,11420,Pellets,"1,300",1,Home Performance,Single Family,Building Shell,510,85,1433
2021-09-30T00:00:00,420987,Kings,Brooklyn,11233,National Grid,Consolidated Edison,2019-09-25T00:00:00,3574,Natural Gas,"2,430",1,Home Performance,Single Family,Building Shell,368,30,417
2021-09-30T00:00:00,473645,Kings,Brooklyn,11234,National Grid,Consolidated Edison,2020-11-06T00:00:00,5649,Natural Gas,"2,188",1,Home Performance,Single Family,Building Shell,510,23,372
2021-09-30T00:00:00,427999,Oneida,Bridgewater,13313,NA,New York State Electric & Gas,2019-10-31T00:00:00,4899,Oil,"1,860",1,Home Performance,Single Family,Building Shell,510,36,673
2021-09-30T00:00:00,445283,Monroe,Rochester,14616,Rochester Gas & Electric,Rochester Gas & Electric,2020-01-31T00:00:00,3752,Natural Gas,"2,200",1,Home Performance,Single Family,Building Shell,477,31,306
2021-09-30T00:00:00,501571,Dutchess,Hyde Park,12538,NA,Central Hudson Gas & Electric,2021-08-03T00:00:00,8511,Oil,"1,994",1,Home Performance,Single Family,Building Shell,0,23,335
2021-09-30T00:00:00,455108,Cayuga,Locke,13092,NA,New York State Electric & Gas,2020-03-06T00:00:00,4800,Propane,924,1,Home Performance,Mobile,Building Shell,0,10,245
2021-09-30T00:00:00,452980,Orange,Newburgh,12550,Central Hudson Gas & Electric,Central Hudson Gas & Electric,2020-02-07T00:00:00,42344,Natural Gas,"Report SF more than 4,000",1,Home Performance,Single Family,Building Shell,0,156,2289
2021-09-30T00:00:00,415279,Monroe,Hilton,14468,Rochester Gas & Electric,Rochester Gas & Electric,2019-07-11T00:00:00,4505,Natural Gas,"1,464",1,Home Performance,Single Family,Building Shell,0,31,263
2021-09-30T00:00:00,501946,Monroe,Rochester,14624,Rochester Gas & Electric,Rochester Gas & Electric,2021-07-01T00:00:00,8363,Natural Gas,"1,400",1,Home Performance,Single Family,Building Shell,393,67,629
2021-09-30T00:00:00,410505,Onondaga,Syracuse,13207,National Grid,National Grid,2019-06-24T00:00:00,7357,Natural Gas,"1,450",1,Home Performance,Single Family,Building Shell,0,50,414
2021-09-30T00:00:00,422416,Erie,Buffalo,14220,National Fuel Gas Distribution,National Grid,2019-10-17T00:00:00,4754,Natural Gas,"1,440",1,Home Performance,Single Family,Building Shell,54,34,253
2021-09-30T00:00:00,453306,Broome,Binghamton,13905,New York State Electric & Gas,New York State Electric & Gas,2020-07-14T00:00:00,6186,Natural Gas,"2,480",1,Home Performance,Single Family,Building Shell,0,31,292
2021-09-30T00:00:00,427990,Livingston,Mount Morris,14510,NA,Rochester Gas & Electric,2019-10-07T00:00:00,4291,Kerosene,Report SF less than 800,1,Home Performance,Single Family,Building Shell,410,16,566
2021-09-30T00:00:00,453346,Queens,Ozone Park,11420,National Grid,Consolidated Edison,2020-11-19T00:00:00,10408,Natural Gas,"1,988",1,Home Performance,Single Family,Building Shell,1216,54,876
2021-09-30T00:00:00,430661,Jefferson,Chaumont,13622,National Grid,National Grid,2020-03-03T00:00:00,1591,Natural Gas,"1,162",1,Home Performance,Single Family,Building Shell,510,3,157
2021-09-30T00:00:00,378196,Kings,Brooklyn,11212,National Grid,Consolidated Edison,2019-06-21T00:00:00,5269,Natural Gas,"1,116",1,Home Performance,Single Family,Building Shell,1022,19,435
2021-09-30T00:00:00,481952,Wayne,Williamson,14589,Rochester Gas & Electric,Rochester Gas & Electric,2021-08-03T00:00:00,11001,Natural Gas,"1,190",1,Home Performance,Mobile,Building Shell,0,35,296
2021-09-30T00:00:00,392721,Erie,Buffalo,14216,National Fuel Gas Distribution,National Grid,2019-07-19T00:00:00,1625,Natural Gas,"1,440",1,Home Performance,Single Family,Building Shell,158,3,40
