TreeID,qLegalStatus,qSpecies,qAddress,SiteOrder,qSiteInfo,PlantType,qCaretaker,qCareAssistant,PlantDate,DBH,PlotSize,PermitNotes,XCoord,YCoord,Latitude,Longitude,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old),Analysis Neighborhoods
235935,DPW Maintained,Prunus cerasifera :: Cherry Plum,900 Hampshire St,2,Sidewalk: Curb side : Cutout,Tree,Private,,07/27/2018 12:00:00 AM,3,Width 3ft,,6010177.76,2103903.055,37.7574911,-122.4078072,"(37.757491097152126, -122.40780717915614)",2,4,7,28859,19,20
115808,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,742 CENTRAL AVE,2,Sidewalk: Curb side : Cutout,Tree,Private,,10/13/2018 12:00:00 AM,3,3x3,Permit Number 778240,5999638,2111148,37.77678822,-122.4447785,"(37.776788219958966, -122.44477852782198)",15,5,11,29492,16,18
258084,Undocumented,Tree(s) ::,1300x 08th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,,05/25/2019 12:00:00 AM,3,3x3,,5993647,2106626,37.7640283,-122.4651745,"(37.76402829637076, -122.46517449547713)",1,8,11,56,12,14
163004,DPW Maintained,Magnolia grandiflora 'Saint Mary' :: Saint Mary Magnolia,17 Bruce Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,,06/15/2021 12:00:00 AM,3,Width 0ft,,5997247.105,2091270.36,37.72207241,-122.4516151,"(37.72207240629387, -122.45161513722199)",9,8,6,28861,24,24
38137,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,423 Burrows St,4,Sidewalk: Curb side : Cutout,Tree,Private,FUF,08/17/2019 12:00:00 AM,3,,Permit Number 40297,6009992.364,2093106.329,37.72783525,-122.4076871,"(37.72783525477664, -122.40768710170242)",10,3,7,309,28,25
259867,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,101x Desmond St,3,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,06/01/2019 00:00,3,,,,,,,,,,,,,
261105,DPW Maintained,Hymenosporum flavum :: Sweetshade,1700X Lane St,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,05/27/2020 12:00:00 AM,3,4x6,,6015022,2094381,37.73161552,-122.3903884,"(37.73161551743876, -122.39038842111786)",10,3,8,58,1,1
38632,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1595 Shafter Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,08/31/2018 12:00:00 AM,3,6x60,Permit Number 767658,6014957.18,2094111.56,37.73087209,-122.3905937,"(37.730872092312204, -122.3905936968742)",10,3,8,58,1,1
90567,DPW Maintained,Magnolia champaca :: Champa,1800 Cabrillo St,2,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,05/18/2019 12:00:00 AM,3,3x3,,5989974.774,2110623.836,37.77479282,-122.4781678,"(37.77479281883425, -122.47816782257995)",11,6,2,55,26,29
84175,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,10 Mill St,1,Sidewalk: Curb side : Cutout,Tree,Private,,08/24/2019 12:00:00 AM,3,3x3,Permit Number 50693,6010501.104,2090044.142,37.71945559,-122.4057128,"(37.7194555904939, -122.40571277052844)",10,7,8,309,39,40
11224,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1050X Ingalls St,10,Sidewalk: Curb side : Cutout,Tree,DPW,,12/22/2015 12:00:00 AM,3,3X4,,6018109.815,2094815.339,37.73297893,-122.3797433,"(37.73297893081914, -122.37974328702671)",10,3,8,58,1,1
71692,DPW Maintained,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,364 Hayes St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/11/2019 00:00,3,6x7,,6006147.034,2111101.362,37.77702947,-122.4222585,"(37.77702946578152, -122.4222584813387)",7,9,11,28852,10,9
192594,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1321 Mission St,1,Sidewalk: Curb side : Cutout,Tree,Private,,01/27/2015 12:00:00 AM,3,Width 4ft,Permit Number 770747,6008274.365,2110675.084,37.77597877,-122.4148692,"(37.77597877343555, -122.41486918466808)",8,2,9,28853,34,34
221494,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,600x Guerrero St,1,Median : Cutout,Tree,DPW,,03/07/2020 00:00,3,3x3,Permit Number 56125,6005589.497,2105398.294,37.76133874,-122.4237816,"(37.7613387412987, -122.42378156776861)",2,4,5,28859,19,20
260526,DPW Maintained,Leptospermum laevigatum :: Australian Tea Tree,3437x Rivera St,2,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,08/27/2019 12:00:00 AM,3,,,,,,,,,,,,,
46628,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1426 Newcomb Ave,2,Sidewalk: Curb side : Cutout,Tree,Private,FUF,08/24/2019 12:00:00 AM,3,,Permit Number 44749,6016155.817,2095029.682,37.7334595,-122.3865138,"(37.73345949881521, -122.3865137716049)",10,3,8,58,1,1
43329,DPW Maintained,Prunus serrulata :: Ornamental Cherry,345 Madrid St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,07/13/2020 12:00:00 AM,3,,Permit Number 43087,6003232.205,2091824.657,37.72393532,-122.4309657,"(37.723935323131535, -122.43096566975443)",9,7,6,28861,5,7
539,DPW Maintained,Acer rubrum :: Red Maple,2862 24th St,1,Sidewalk: Curb side : Cutout,Tree,DPW,,05/25/2019 12:00:00 AM,3,3X3,,6009624.96,2102214.847,37.75282469,-122.4095998,"(37.75282469228574, -122.409599842479)",2,4,7,28859,19,20
36880,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,2515 Fillmore St,4,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,11/23/2016 12:00:00 AM,3,3x3,Permit Number 776215,6002666.111,2116940.621,37.79286563,-122.4347177,"(37.792865630408876, -122.43471771865146)",13,9,1,29490,27,30
6901,DPW Maintained,Lophostemon confertus :: Brisbane Box,333 Fell St,2,Sidewalk: Curb side : Cutout,Tree,DPW,,06/11/2019 00:00,3,3x3,,6005680.194,2110643.435,37.77574577,-122.4238409,"(37.77574576622799, -122.42384085806137)",7,9,11,28852,10,9
90349,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1045 Balboa St,1,Sidewalk: Curb side : Cutout,Tree,DPW,,10/13/2018 12:00:00 AM,3,3x3,,5992315.426,2111334.895,37.77688078,-122.4701229,"(37.77688078225673, -122.4701228845886)",11,6,2,54,11,11
9740,DPW Maintained,Lophostemon confertus :: Brisbane Box,720 Gough St,3,Sidewalk: Curb side : Cutout,Tree,Private,,06/18/2021 12:00:00 AM,3,3x3,,6005803.724,2112207.347,37.78004686,-122.4235247,"(37.78004685852022, -122.42352474657778)",7,9,11,28852,41,39
259402,DPW Maintained,Ulmus carpinifolia 'Frontier' :: Frontier Elm 'Frontier',1266 Revere Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,07/26/2019 12:00:00 AM,3,,,6016876.752,2093089.871,37.72817304,-122.3838862,"(37.72817304490976, -122.38388624759146)",10,3,8,58,1,1
171733,DPW Maintained,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,1010 Silliman St,1,Sidewalk: Curb side : Cutout,Tree,DPW,,04/10/2018 00:00,3,3x5,,6007780.113,2093435.624,37.72861534,-122.4153582,"(37.72861533842005, -122.41535822702123)",9,3,7,309,5,7
11223,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1050X Ingalls St,9,Sidewalk: Curb side : Cutout,Tree,DPW,,12/22/2015 12:00:00 AM,3,3X4,,6018117.581,2094794.373,37.73292179,-122.379715,"(37.73292179061456, -122.3797149826777)",10,3,8,58,1,1
221495,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,600x Guerrero St,2,Median : Cutout,Tree,DPW,,03/07/2020 00:00,3,3x3,Permit Number 56125,6005593.176,2105367.355,37.761254,-122.4237666,"(37.76125399729817, -122.42376664264339)",2,4,5,28859,19,20
97340,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1455 Taraval St,1,Sidewalk: Curb side : Cutout,Tree,Private,,08/31/2015 12:00:00 AM,3,3x3,Permit Number 774279,5988651.482,2098958.553,37.7426862,-122.4818906,"(37.742686201535186, -122.48189062450369)",1,8,3,29491,35,35
259866,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,101x Desmond St,2,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,06/01/2019 00:00,3,,,,,,,,,,,,,
260531,DPW Maintained,Metrosideros excelsa :: New Zealand Xmas Tree,1790x 46th Ave,2,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,08/27/2019 12:00:00 AM,3,,,,,,,,,,,,,
26104,DPW Maintained,Geijera parviflora :: Australian Willow,1551 Oakdale Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,,10/13/2018 12:00:00 AM,3,3x3,Permit Number 773944,6015292.993,2095253.929,37.73402743,-122.3895125,"(37.73402743166665, -122.38951247669789)",10,3,8,58,1,1
15042,DPW Maintained,Tilia cordata :: Littleleaf Linden,1024 Mendell St,1,Sidewalk: Curb side : Cutout,Tree,Private,,10/13/2018 12:00:00 AM,3,3X3,,6015618.915,2096257.622,37.73680144,-122.3884557,"(37.7368014371311, -122.38845568699891)",10,3,8,58,1,1
36882,DPW Maintained,Laurus nobilis :: Sweet Bay: Grecian Laurel,2515 Fillmore St,2,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,11/23/2016 12:00:00 AM,3,,Permit Number 776215,6002659.259,2116979.55,37.79297213,-122.4347442,"(37.792972129918674, -122.43474421177613)",13,9,1,29490,27,30
12999,DPW Maintained,Olea europaea 'Fruitless' :: Fruitless Olive,349 Lombard St,1,Sidewalk: Curb side : Cutout,Tree,DPW,,05/25/2019 12:00:00 AM,3,3X3,,6010644.355,2120634.191,37.80345698,-122.407373,"(37.8034569792808, -122.40737298257709)",3,1,10,308,23,23
205150,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,250 Irving St,2,Sidewalk: Curb side : Cutout,Tree,Private,,05/25/2019 12:00:00 AM,3,Width 3ft,Permit Number 781736,5994962.181,2106723.125,37.76437073,-122.4606327,"(37.76437072824097, -122.46063274279969)",15,5,11,56,12,14
258136,DPW Maintained,Laurus x 'Saratoga' :: Hybrid Laurel,125 Woolsey St,2,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,04/27/2019 12:00:00 AM,3,4x4,,6011373.952,2092087.628,37.72511536,-122.4028393,"(37.72511535642378, -122.40283928133663)",10,3,7,309,28,25
32021,DPW Maintained,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',900 07th St,1,Sidewalk: Curb side : Cutout,Tree,Private,,03/10/2018 00:00,3,,Permit Number 35412,6012554.732,2108516.014,37.77029004,-122.3999105,"(37.77029003989379, -122.3999105317513)",14,3,8,28856,20,4
242532,DPW Maintained,Ulmus parvifolia :: Chinese Elm,2140 Folsom St,1,Sidewalk: Curb side : Cutout,Tree,DPW,,06/09/2018 00:00,3,Width 3ft,,6008061,2105894,37.76283905,-122.4152687,"(37.76283904547732, -122.41526874264481)",8,4,7,28859,19,20
94704,DPW Maintained,Geijera parviflora :: Australian Willow,670 12th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,10/13/2018 12:00:00 AM,3,3x3,Permit Number 53844,5992265.91,2110887.947,37.77565072,-122.4702616,"(37.77565072383335, -122.47026161858373)",11,6,2,54,11,11
162944,DPW Maintained,Podocarpus gracilor :: Fern Pine,62 Bruce Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,,06/15/2021 12:00:00 AM,3,Width 0ft,,5997051.347,2091312.508,37.72217692,-122.4522949,"(37.72217692190142, -122.45229485833795)",9,8,6,28861,24,24
269807,DPW Maintained,Cupressus macrocarpa :: Monterey Cypress,80 Linares Ave,8,Back Yard : Yard,Tree,DPW,,,,Width 3ft,,5994109.156,2102091.978,37.75160568,-122.463247,"(37.75160568277719, -122.4632470234344)",1,8,4,29491,40,41
253199,DPW Maintained,Lophostemon confertus :: Brisbane Box,800 Oak St,1,Sidewalk: Property side : Cutout,Tree,DPW,Private,12/21/2019 12:00:00 AM,3,6x6,,6003064,2109976,37.77376511,-122.4328432,"(37.77376511481999, -122.43284323125326)",15,5,11,29492,10,9
16921,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,503 Oak St,1,Sidewalk: Curb side : Cutout,Tree,DPW,,06/11/2019 00:00,3,3X3,,6004502.725,2110132.791,37.77427712,-122.4278776,"(37.77427711892529, -122.42787762671155)",7,9,11,28852,10,9
221456,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,300x Guerrero St,1,Median : Cutout,Tree,DPW,,03/07/2020 00:00,3,3x3,Permit Number 56125,6005491.367,2107155.483,37.76615803,-122.4242459,"(37.76615802559064, -122.42424593450072)",8,4,5,28853,19,20
119181,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,770 La Playa,6,Sidewalk: Curb side : Cutout,Tree,DPW,,09/16/2018 12:00:00 AM,3,Width 3ft,,5980791,2110500,37.77391543,-122.5099266,"(37.77391543303807, -122.50992661357782)",11,6,2,55,26,29
51499,DPW Maintained,Agonis flexuosa :: Peppermint Willow,1518 42nd Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,,12/14/2019 12:00:00 AM,3,,Permit Number 47812,5983157,2104773,37.75832999,-122.5013187,"(37.758329986722956, -122.50131865168609)",1,8,3,56,35,35
163009,DPW Maintained,Lophostemon confertus :: Brisbane Box,36 Bruce Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,,06/15/2021 12:00:00 AM,3,Width 0ft,,5997181.776,2091310.153,37.72217793,-122.4518438,"(37.72217792646028, -122.45184382854121)",9,8,6,28861,24,24
162952,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,206 Harold Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,,06/15/2021 12:00:00 AM,3,3x5,,5996832.804,2091372.335,37.72232867,-122.4530546,"(37.722328669924224, -122.45305462176741)",9,8,6,28861,24,24
26738,DPW Maintained,Lophostemon confertus :: Brisbane Box,1300 Post St,2,Sidewalk: Curb side : Cutout,Tree,DPW,,10/26/2019 12:00:00 AM,3,3X3,,6005838.311,2114533.711,37.78643644,-122.4235705,"(37.78643643552879, -122.42357053735967)",13,9,1,28858,41,39
221470,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,400x Guerrero St,3,Median : Cutout,Tree,DPW,,03/07/2020 00:00,3,3x3,Permit Number 56125,6005530.442,2106496.003,37.76434946,-122.4240639,"(37.764349458379534, -122.42406388114372)",8,4,5,28859,19,20
259377,DPW Maintained,Jacaranda mimosifolia :: Jacaranda,1486 Underwood Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,04/27/2021 12:00:00 AM,3,,,6015207.813,2093285.95,37.72861904,-122.3896696,"(37.728619035964485, -122.38966956909714)",10,3,8,58,1,1
100443,DPW Maintained,Tree(s) ::,1121 Fitzgerald Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,,10/13/2018 12:00:00 AM,3,3x3,Permit Number 770213,6015052.9,2090170.3,37.72005549,-122.3899876,"(37.720055487582336, -122.3899875615341)",10,3,8,58,1,1
221460,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,300x Guerrero St,5,Median : Cutout,Tree,DPW,,03/07/2020 00:00,3,3x3,Permit Number 56125,6005499.898,2107004.082,37.7657428,-122.4242057,"(37.76574279600485, -122.42420566107066)",8,4,5,28853,19,20
221420,DPW Maintained,Acacia stenophylla :: Shoestring Acacia,800x Guerrero St,8,Median : Cutout,Tree,DPW,,03/07/2020 00:00,3,Width 3ft,,6005663.714,2104068.9,37.75769273,-122.4234304,"(37.757692727863855, -122.42343037170897)",2,4,5,28859,19,20
154032,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1662 Kirkwood Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,,10/13/2018 12:00:00 AM,3,Width 3ft,,6014879.402,2097032.81,37.73888894,-122.3910667,"(37.73888893627056, -122.39106669406922)",10,3,8,58,1,1
108020,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,552 Hayes St,2,Sidewalk: Curb side : Cutout,Tree,Private,,06/11/2019 00:00,3,,Permit Number 773435,6005205.248,2111000.973,37.77670065,-122.4255093,"(37.77670065436119, -122.42550926797841)",7,9,11,28852,10,9
38641,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,1595 Shafter Ave,3,Sidewalk: Curb side : Cutout,Tree,Private,FUF,10/13/2018 12:00:00 AM,3,4x10,Permit Number 40566,6014964.875,2094103.315,37.73084988,-122.3905665,"(37.730849882277575, -122.39056651930953)",10,3,8,58,1,1
100972,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,450X Chestnut St,4,Sidewalk: Curb side : Cutout,Tree,SFUSD,DPW,05/25/2019 12:00:00 AM,3,,Permit Number 37341,6009614,2121059.9,37.80456815,-122.4109687,"(37.80456814878039, -122.41096867082264)",3,1,10,308,23,23
148112,DPW Maintained,Melaleuca quinquenervia :: Cajeput,509 Woolsey St,1,Sidewalk: Curb side : Cutout,Tree,DPW,,04/27/2019 12:00:00 AM,3,4x5,,6010229.364,2091734.224,37.72408101,-122.4067711,"(37.72408100610778, -122.40677112419938)",10,3,7,309,28,25
42970,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,1150 Bacon St,2,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,04/10/2018 00:00,3,3x3,Permit Number 780074,6007984.369,2092053.864,37.7248328,-122.4145544,"(37.72483280068323, -122.41455436171378)",9,3,7,309,28,25
162950,DPW Maintained,Tilia tomentosa :: Silver Linden,90x Bruce Ave,3,Sidewalk: Curb side : Cutout,Tree,Private,,06/15/2021 12:00:00 AM,3,Width 0ft,,5996897.03,2091314.996,37.72217491,-122.4528285,"(37.72217491192265, -122.45282847107147)",9,8,6,28861,24,24
260538,DPW Maintained,Arbutus 'Marina' :: Hybrid Strawberry Tree,1231 39th Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,08/27/2019 12:00:00 AM,3,,,5983952.943,2106782.765,37.76389495,-122.4987144,"(37.763894947553005, -122.4987144391451)",1,8,3,56,35,35
39935,DPW Maintained,Corymbia ficifolia :: Red Flowering Gum,601X Rutland St,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,06/01/2019 00:00,3,3x3,Permit Number 770539,6010138.718,2087941.044,37.71366064,-122.4068173,"(37.71366064249495, -122.40681726931176)",9,7,8,309,39,40
254397,Undocumented,Juniperus chinensis :: Juniper,317X Dorado Ter,1,Side Yard : Yard,Tree,Private,,08/02/2019 00:00,3,3x6,Permit Number 782774,5994307,2093018,37.72670219,-122.4619049,"(37.72670219019937, -122.46190494264869)",9,8,4,28861,40,41
254398,Undocumented,Juniperus chinensis :: Juniper,317X Dorado Ter,2,Side Yard : Yard,Tree,Private,,08/02/2019 00:00,3,3x6,Permit Number 782774,5994307,2093018,37.72670219,-122.4619049,"(37.72670219019937, -122.46190494264869)",9,8,4,28861,40,41
260535,DPW Maintained,Lyonothamnus floribundus subsp. asplenifolius :: Santa Cruz Ironwood,1290 42nd Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,08/27/2019 12:00:00 AM,3,,,5983076.221,2106358.646,37.76267898,-122.5017153,"(37.76267897831426, -122.50171532691041)",1,8,3,56,35,35
235936,DPW Maintained,Prunus cerasifera :: Cherry Plum,900 Hampshire St,3,Sidewalk: Curb side : Cutout,Tree,Private,,07/07/2018 00:00,3,Width 3ft,,6010180.293,2103880.684,37.75742981,-122.4077968,"(37.757429813738305, -122.40779684417014)",2,4,7,28859,19,20
123748,DPW Maintained,Eriobotrya deflexa :: Bronze Loquat,2 Cabrillo St,1,Sidewalk: Curb side : Cutout,Tree,DPW,,03/17/2018 12:00:00 AM,3,Width 3ft,,5995551.564,2110826.659,37.77567185,-122.4588914,"(37.775671853967516, -122.45889136897287)",11,6,2,54,11,11
254399,Undocumented,Juniperus chinensis :: Juniper,317X Dorado Ter,3,Side Yard : Yard,Tree,Private,,07/26/2019 12:00:00 AM,3,3x6,Permit Number 782774,5994307,2093018,37.72670219,-122.4619049,"(37.72670219019937, -122.46190494264869)",9,8,4,28861,40,41
48530,DPW Maintained,Leptospermum laevigatum :: Australian Tea Tree,2251 26th Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,02/29/2020 12:00:00 AM,3,,Permit Number 45852,5988214.959,2099991.181,37.74549613,-122.4834757,"(37.74549613031108, -122.4834756622492)",1,8,3,29491,35,35
37774,DPW Maintained,Melaleuca styphelliodes :: Paperbark Tree,639 Burrows St,1,Sidewalk: Curb side : Cutout,Tree,Private,,04/27/2019 12:00:00 AM,3,3x3,Permit Number 51462,6009417.785,2092931.636,37.7273234,-122.4096611,"(37.72732340294708, -122.40966111808488)",10,3,7,309,28,25
266925,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,133 Stonecrest Dr,,Sidewalk: Property side : Cutout,Tree,Private,,,,3x3,,5990790,2093492,37.72780057,-122.4740975,"(37.72780057405151, -122.47409754853742)",9,8,4,64,40,41
38140,DPW Maintained,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,423 Burrows St,10,Sidewalk: Curb side : Cutout,Tree,Private,FUF,08/17/2019 12:00:00 AM,3,,Permit Number 40297,6010109,2093148,37.7279562,-122.4072868,"(37.7279562025478, -122.40728682330217)",10,3,7,309,28,25
260527,DPW Maintained,Olea europaea 'Wilsonii' :: Wilson Olive Semi-fruitless,2610 47th Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,08/27/2019 12:00:00 AM,3,,,5981833.198,2097322.676,37.73779565,-122.5053447,"(37.737795649130284, -122.50534466226792)",1,8,3,29491,35,35
259858,DPW Maintained,Pittosporum undulatum :: Victorian Box,200x Wilde Ave,1,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,06/01/2019 00:00,3,,,,,,,,,,,,,
153685,DPW Maintained,Acer rubrum 'October Glory' :: Red October Glory Maple,2270 Jerrold Ave,3,Sidewalk: Curb side : Cutout,Tree,Private,,10/13/2018 12:00:00 AM,3,4x5,,6011963.894,2099561.892,37.74567104,-122.4013249,"(37.74567103947923, -122.40132490812586)",10,3,8,58,1,1
43789,DPW Maintained,Myoporum laetum :: Myoporum,121 22nd Ave,1,Sidewalk: Curb side : Cutout,Tree,Private,FUF,05/18/2019 12:00:00 AM,3,,Permit Number 43419,5988953.605,2114542.09,37.78549192,-122.4819873,"(37.78549191742363, -122.4819873091491)",11,6,2,55,26,29
259859,DPW Maintained,Tristaniopsis laurina :: Swamp Myrtle,200x Wilde Ave,2,Sidewalk: Curb side : Cutout,Tree,DPW,FUF,06/01/2019 00:00,3,,,,,,,,,,,,,
68737,DPW Maintained,Pyrus calleryana :: Ornamental Pear,650 Chestnut St,1,Sidewalk: Curb side : Cutout,Tree,Private,,05/25/2019 12:00:00 AM,3,,Permit Number 32656,6008735.209,2120769.928,37.80372264,-122.4139893,"(37.80372264108983, -122.41398929250423)",3,1,10,308,23,23
192596,Planning Code 138.1 required,Lophostemon confertus :: Brisbane Box,1335 Mission St,3,Sidewalk: Curb side : Cutout,Tree,Private,,01/27/2015 12:00:00 AM,3,Width 4ft,Permit Number 770747,6008295.91,2110693.566,37.77603073,-122.414796,"(37.77603072997181, -122.4147959627795)",8,2,9,28853,34,34
99558,DPW Maintained,Lophostemon confertus :: Brisbane Box,1142 Montgomery St,1,Sidewalk: Curb side : Cutout,Tree,Private,,07/03/2021 00:00,3,3x3,,6011559.265,2119272.681,37.79976977,-122.404111,"(37.799769770720964, -122.40411100422585)",3,1,10,308,23,23
138674,DPW Maintained,Magnolia grandiflora :: Southern Magnolia,2795 Pine St,1,Sidewalk: Curb side : Cutout,Tree,DPW,,,13,Width 0ft,,6000589.252,2114791.302,37.78684603,-122.4417494,"(37.7868460338452, -122.44174940835877)",13,6,1,29490,27,30
236510,Section 806 (d),Acer japonicum :: Japanese Maple,281 Nevada St,1,Sidewalk: Property side : Yard,Tree,Private,,01/13/2023 12:00:00 AM,3,10x10,Permit Number 783074,6008991.127,2097033.143,37.73856134,-122.4114257,"(37.738561342018514, -122.4114257156446)",10,7,7,28859,2,2
269291,Significant Tree,Araucaria heterophylla :: Norfolk Island Pine,2309 Broderick St,1,Front Yard : Yard,Tree,Private,,01/17/2023 12:00:00 AM,3,3x3,,6000242,2116601,37.7917952,-122.4430808,"(37.79179519949122, -122.4430808313695)",13,6,1,29490,27,30
269326,Significant Tree,Ilex aquifolium :: European Holly,60 Ventura Ave,1,Front Yard : Yard,Tree,Private,,,,6x10,,5994148,2101786,37.75076778,-122.4630905,"(37.7507677817602, -122.46309049838288)",1,8,4,29491,40,41
269818,Permitted Site,Lophostemon confertus :: Brisbane Box,2772 Diamond St,1,Sidewalk: Curb side : Cutout,Tree,Private,,01/17/2023 12:00:00 AM,3,3x3,,6002502.424,2095861.188,37.73497734,-122.4337768,"(37.734977342515016, -122.43377677339163)",2,7,5,63,7,10
124678,DPW Maintained,Acacia melanoxylon :: Blackwood Acacia,3867 Jackson St,1,Sidewalk: Curb side : Cutout,Tree,Private,,,12,Width 3ft,,5995722.237,2115802.67,37.78934446,-122.4586613,"(37.78934445974336, -122.45866128075488)",11,6,1,54,31,31
269817,DPW Maintained,Lophostemon confertus :: Brisbane Box,501 Donahue St,9,Sidewalk: Curb side : Cutout,Tree,Private,,,,Width 4ft,,6020816.914,2093164.121,37.72859395,-122.3702699,"(37.728593948027466, -122.37026991944262)",10,3,8,58,1,1
269820,Section 806 (d),Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,1595 Dolores St,4,Sidewalk: Curb side : Cutout,Tree,Private,,,3,,,6005317.268,2099050.583,37.74389403,-122.4242716,"(37.743894028814765, -122.4242716167143)",2,7,5,28859,22,22
269823,Section 806 (d),Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,198 29th St,3,Sidewalk: Curb side : Cutout,Tree,Private,,01/19/2023 12:00:00 AM,3,,,6005297.9,2099051.733,37.74389609,-122.4243387,"(37.743896092107526, -122.42433866922009)",2,7,5,28859,22,22
269822,Section 806 (d),Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,198 29th St,4,Sidewalk: Curb side : Cutout,Tree,Private,,,,,,6005297.9,2099051.733,37.74389609,-122.4243387,"(37.743896092107526, -122.42433866922009)",2,7,5,28859,22,22
269821,Section 806 (d),Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,198 29th St,4,Sidewalk: Curb side : Cutout,Tree,Private,,,,,,6005297.9,2099051.733,37.74389609,-122.4243387,"(37.743896092107526, -122.42433866922009)",2,7,5,28859,22,22
269819,Section 806 (d),Magnolia grandiflora 'Little Gem' :: Little Gem Magnolia,1595 Dolores St,3,Sidewalk: Curb side : Cutout,Tree,Private,,,3,,,6005317.268,2099050.583,37.74389403,-122.4242716,"(37.743894028814765, -122.4242716167143)",2,7,5,28859,22,22
115495,Planning Code 138.1 required,Washingtonia robusta :: Mexican Fan Palm,1199X OCEAN AVE,3,Sidewalk: Curb side : Cutout,Tree,Private,,02/10/2016 00:00,3,3x3,Permit Number 793152,5996259,2091739,37.72330254,-122.4550646,"(37.72330254413043, -122.4550645983885)",9,8,4,28861,24,24
269407,Significant Tree,Lagerstroemia indica :: Crape Myrtle,5078 Diamond Heights Blvd,1,Sidewalk: Curb side : Cutout,Tree,Private,,,,3x3,,5999930,2100078,37.7464094,-122.4429733,"(37.746409400189286, -122.44297325080677)",2,7,5,63,22,22
